JUNTAS
07/06/2021 13:20 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
271,166,3,163,60.1476,157,57.9335,2.214,6,76230,52400,0,68.7393

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,MOR,PES,RSP,FM,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
040362B0100,040362B010007,04,CAMPECHE,022,CONSTITUCION,0362,01,B,00,2,7,162,0,0,314,2,56,2,10,2,54,157,7,1,3,0,1,0,0,0,19,314,314,450,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,3bb12b25c85f3b714c9e85ef4d78db5df05ec2f8a60992ae77b23e2502a638ae,07/06/2021 01:49:00,07/06/2021 01:55:39,07/06/2021 02:00:07,CATD,ESCANER,ACTA PREP
040362E0100,040362E010007,04,CAMPECHE,022,CONSTITUCION,0362,01,E,00,2,7,194,368,3,369,7,104,0,2,0,58,162,4,4,0,3,0,0,1,0,24,369,369,533,3,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,455693b31bab4be505966860cb38f302e753b1f9e747f25187eb923ba8f7cd71,07/06/2021 05:11:00,07/06/2021 05:16:38,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040374B0100,040374B010007,04,CAMPECHE,013,POMUCH,0374,01,B,00,2,7,97,277,11,288,27,69,1,18,1,109,33,3,9,14,0,1,0,0,0,2,288,287,354,11,,1,F,69ee83bd13ba507f6fefd4b15f10c890b1761eebda0734a3088b0965839746d3,07/06/2021 05:45:00,07/06/2021 05:49:46,07/06/2021 06:00:06,CATD,ESCANER,ACTA PREP
040375B0100,040375B010007,04,CAMPECHE,013,POMUCH,0375,01,B,00,1,7,153,393,9,398,59,50,1,79,1,147,27,3,5,11,1,0,1,0,0,13,398,398,531,9,,1,F,9b05fdce98467f6ee092f1f13277c8fb0ddfbefe46a309979ed555917c4d6fac,07/06/2021 04:01:00,07/06/2021 04:04:52,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040375C0100,040375C010007,04,CAMPECHE,013,POMUCH,0375,01,C,00,1,7,170,376,6,380,40,76,1,93,0,121,24,2,5,5,1,1,0,0,0,11,380,380,531,6,,1,F,8fc427ce4bca8edb627ead06c57049b619f8e6f81b081b06ac03c829ab689179,07/06/2021 04:12:00,07/06/2021 04:17:50,07/06/2021 04:40:05,CATD,ESCANER,ACTA PREP
040375C0200,040375C020007,04,CAMPECHE,013,POMUCH,0375,02,C,00,1,7,137,408,7,414,54,60,0,85,0,127,56,3,7,14,0,0,0,0,0,8,414,414,531,7,,1,F,62cdd2180692e73efe761a7577bcb4f5008fb572d72b1df18815d4be3fb814a2,07/06/2021 04:39:00,07/06/2021 04:43:13,07/06/2021 05:00:06,CATD,ESCANER,ACTA PREP
040376B0100,040376B010007,04,CAMPECHE,013,POMUCH,0376,01,B,00,2,7,137,385,11,394,26,55,8,101,1,112,42,3,12,21,1,2,0,0,0,9,394,393,512,11,,1,F,35a5195c09cb830754c1c8ef09270bd20f69afcedf70f308f448897e5cddbfea,07/06/2021 06:09:00,07/06/2021 06:12:22,07/06/2021 06:20:04,CATD,ESCANER,ACTA PREP
040376C0100,040376C010007,04,CAMPECHE,013,POMUCH,0376,01,C,00,2,7,155,362,11,373,24,36,2,119,0,117,41,2,6,9,1,1,0,0,0,15,373,373,511,11,,1,F,01ff6c13af6372504df021ef7c932990278b0846d12e5f80b29a6a53ebe31f1b,07/06/2021 05:57:00,07/06/2021 06:01:48,07/06/2021 06:20:04,CATD,ESCANER,ACTA PREP
040376C0200,040376C020007,04,CAMPECHE,013,POMUCH,0376,02,C,00,2,7,144,373,15,390,32,43,0,106,0,110,57,8,13,8,0,1,1,0,0,11,390,390,511,15,,1,F,51ec7faf47d8bd30b2c7d7cf82ec8ed775693451705a3b490c5f93bddc321e68,07/06/2021 06:22:00,07/06/2021 06:25:00,07/06/2021 06:40:05,CATD,ESCANER,ACTA PREP
040377B0100,040377B010007,04,CAMPECHE,013,POMUCH,0377,01,B,00,1,7,152,435,11,446,44,69,0,110,0,130,62,4,14,4,1,1,0,0,0,7,446,446,577,11,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,bf9221ad7ee4316e8c36a8a808b067f6be773dae45a62550c50fe5f3fb9478b9,07/06/2021 05:33:00,07/06/2021 05:36:42,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040377C0100,040377C010007,04,CAMPECHE,013,POMUCH,0377,01,C,00,1,7,169,428,10,428,34,79,0,108,1,111,49,3,10,21,0,0,0,0,0,12,428,428,576,10,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ad7b6a5c655f710113e92bcd7c351db549749f792fcf277a1296a447280200a3,07/06/2021 04:26:00,07/06/2021 04:29:15,07/06/2021 04:40:06,CATD,ESCANER,ACTA PREP
040378B0100,040378B010007,04,CAMPECHE,013,POMUCH,0378,01,B,00,1,7,0,0,0,491,51,66,4,126,0,159,43,2,18,8,0,2,0,0,4,8,491,491,730,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,a9eaacd055792091bdc68b8a9a04aeed83abfbb341837a8de19d97f7116678fb,07/06/2021 08:48:00,07/06/2021 08:51:40,07/06/2021 09:00:05,CATD,ESCANER,ACTA PREP
040378C0100,040378C010007,04,CAMPECHE,013,POMUCH,0378,01,C,00,1,7,216,535,14,549,31,81,0,148,2,150,60,6,21,17,0,0,0,0,3,16,535,535,730,14,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,469902588988e6027397a17afb46431e41c6f441e9f36480f1317673b848d10d,07/06/2021 08:31:00,07/06/2021 08:34:58,07/06/2021 08:40:05,CATD,ESCANER,ACTA PREP
040379B0100,040379B010007,04,CAMPECHE,013,POMUCH,0379,01,B,00,2,7,186,487,14,0,54,78,1,112,0,145,58,2,21,15,0,0,0,0,0,12,498,498,663,14,,1,F,25b334bbf1b272f4e56521f846b00692fb54281b129842d69c36e8dc0d625140,07/06/2021 06:38:00,07/06/2021 06:42:41,07/06/2021 07:00:07,CATD,ESCANER,ACTA PREP
040379C0100,040379C010007,04,CAMPECHE,013,POMUCH,0379,01,C,00,2,7,210,462,14,476,46,90,2,81,0,144,47,5,37,11,0,1,0,0,0,12,476,476,662,14,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b85fd0b8c401fdeb082c382406b765ff52c9fa26554b8fcd86935d99c6051cb6,07/06/2021 06:54:00,07/06/2021 07:01:45,,CATD,ESCANER,ACTA PREP
040385B0100,040385B010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0385,01,B,00,2,7,37,352,0,352,0,153,5,1,0,175,17,0,0,1,0,0,0,0,0,0,352,352,369,0,,1,F,8749feef9aeb83acf041475d79eda3bba1b9c72451ebfa374f2281a5cc1cd81c,07/06/2021 02:14:00,07/06/2021 02:20:25,07/06/2021 02:40:07,CATD,ESCANER,ACTA PREP
040386B0100,040386B010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0386,01,B,00,2,7,171,262,1,0,3,93,0,2,1,116,45,1,0,0,0,0,0,0,0,2,0,263,414,1,,1,F,4c2351b7b6882fcc998af7b4acc8b8a21f2012e14cff1c10278761fe0eee4a3b,07/06/2021 01:23:00,07/06/2021 01:27:21,07/06/2021 01:40:05,CATD,ESCANER,ACTA PREP
040387B0100,040387B010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0387,01,B,00,2,7,33,287,4,291,6,146,8,3,1,78,42,3,1,0,1,0,0,0,0,2,291,291,304,4,,1,F,9db4213fad380a199a0a3a5fac094cdfea1272a5ba2ca9a363787d0c9ba07894,07/06/2021 02:41:00,07/06/2021 02:44:37,07/06/2021 03:00:08,CATD,ESCANER,ACTA PREP
040388B0100,040388B010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0388,01,B,00,1,7,156,449,0,449,3,111,15,8,0,174,119,0,4,0,3,1,0,0,0,11,449,449,585,0,,1,F,923183ad8716ba176d9ef9b2a473418045114ef3017e2753ac1a55c0b3f6ad38,07/06/2021 06:57:00,07/06/2021 06:59:43,07/06/2021 07:20:05,CATD,ESCANER,ACTA PREP
040388C0100,040388C010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0388,01,C,00,1,7,151,453,0,453,12,124,6,20,2,180,82,3,9,0,4,4,0,0,0,7,453,453,584,0,,1,F,ae81449bc9ab100366cf1f3cb24cc5cefba4a92961869489985565aa90c0cc85,07/06/2021 06:10:00,07/06/2021 06:17:54,,CATD,ESCANER,ACTA PREP
040388C0200,040388C020007,04,CAMPECHE,014,BOLONCHEN DE REJON,0388,02,C,00,1,7,180,420,4,424,8,114,4,10,2,161,98,3,12,0,1,1,0,0,0,10,424,424,584,4,,1,F,eae8bd2939a40883fabd6cc514df84e01114d141f3f94f550a0ddca4d48e9898,07/06/2021 06:18:00,07/06/2021 06:21:45,07/06/2021 06:40:05,CATD,ESCANER,ACTA PREP
040388C0300,040388C030007,04,CAMPECHE,014,BOLONCHEN DE REJON,0388,03,C,00,1,7,137,467,3,467,2,107,27,20,2,196,86,1,10,2,4,0,0,0,0,10,467,467,584,3,,1,F,a042f350a077dc6ee6abad86c1e1008608a28e05a844c8c1ce24d71515799461,07/06/2021 06:26:00,07/06/2021 06:30:56,07/06/2021 06:40:05,CATD,ESCANER,ACTA PREP
040389B0100,040389B010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0389,01,B,00,2,7,185,409,0,407,7,140,2,4,0,171,56,1,19,0,0,0,0,0,0,7,0,407,574,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,aa162305f33f782a28636e5879966832f88dcf570a34a39ad8722dd67d839905,07/06/2021 06:34:00,07/06/2021 06:37:51,07/06/2021 06:40:05,CATD,ESCANER,ACTA PREP
040389C0100,040389C010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0389,01,C,00,2,7,209,384,0,384,6,109,4,2,2,158,90,1,10,0,0,1,0,0,0,1,384,384,574,0,,1,F,2587f65ae48f2acc840808740386ee69d272f6b7fb7767c9735893f3ab9bfa2c,07/06/2021 06:48:00,07/06/2021 06:52:19,07/06/2021 07:00:08,CATD,ESCANER,ACTA PREP
040400B0100,040400B010007,04,CAMPECHE,015,DZIBALCHEN,0400,01,B,00,2,7,89,577,0,577,17,242,3,8,2,145,137,9,1,1,9,0,0,0,0,0,577,574,646,0,,1,F,32fe4f5753352c8789fcdeb0df235aab1dffcd19575f509f6a920a84fb31328c,07/06/2021 08:03:00,07/06/2021 08:07:53,07/06/2021 08:20:05,CATD,ESCANER,ACTA PREP
040400C0100,040400C010007,04,CAMPECHE,015,DZIBALCHEN,0400,01,C,00,2,7,104,562,0,562,24,292,2,4,1,103,115,3,4,1,4,3,0,0,0,5,362,561,646,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,7d11073d9e7f280d12518d1b146f5c4dcb8b3b4a89d688bda58e7fdedc37105d,07/06/2021 07:08:00,07/06/2021 07:17:58,,CATD,ESCANER,ACTA PREP
040401B0100,040401B010007,04,CAMPECHE,015,DZIBALCHEN,0401,01,B,00,1,7,82,572,0,572,40,227,0,5,0,89,197,3,0,0,0,0,0,0,0,10,572,571,634,0,,1,F,8b4b9a4a4ff900b40db44eca4adfa4789389cdb2e46e3a44f9c5f46c10e471bd,07/06/2021 07:42:00,07/06/2021 07:46:36,07/06/2021 08:00:07,CATD,ESCANER,ACTA PREP
040401C0100,040401C010007,04,CAMPECHE,015,DZIBALCHEN,0401,01,C,00,1,7,108,546,546,546,33,258,1,16,0,83,135,3,3,1,3,0,0,0,0,7,546,543,634,546,,1,F,81918ac09fe881695670c7aad04c98442bbd6588afd546ee316be79d1a16bf38,07/06/2021 07:32:00,07/06/2021 07:35:31,07/06/2021 07:40:05,CATD,ESCANER,ACTA PREP
040402B0100,040402B010007,04,CAMPECHE,015,DZIBALCHEN,0402,01,B,00,2,7,586,183,0,183,0,87,3,1,0,21,69,0,0,0,0,0,0,0,0,2,183,183,749,0,,1,F,6e505dc11b3089fdaa1a2e89eb338d0eca12fa19a46f904ce64222e66652b2ae,07/06/2021 00:47:00,07/06/2021 00:50:28,07/06/2021 01:00:06,CATD,ESCANER,ACTA PREP
040403B0100,040403B010007,04,CAMPECHE,015,DZIBALCHEN,0403,01,B,00,2,7,311,397,0,397,14,108,0,5,0,78,164,3,0,0,2,0,0,0,0,23,397,397,688,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,908d2d9a8c4a2eb9d6196abea2ecd88e083ad35927191ef97d84f8cc007be5bb,07/06/2021 04:48:00,07/06/2021 04:52:24,07/06/2021 05:00:06,CATD,ESCANER,ACTA PREP
040403C0100,040403C010007,04,CAMPECHE,015,DZIBALCHEN,0403,01,C,00,2,7,291,419,5,419,11,112,0,7,1,81,181,3,9,1,1,1,0,0,0,9,416,417,688,5,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e0745f23f9486ab58835a703171fa9d1c00319ffb4ffce006596a0f9c5001e25,07/06/2021 04:30:00,07/06/2021 04:34:46,07/06/2021 04:40:05,CATD,ESCANER,ACTA PREP
040404B0100,040404B010007,04,CAMPECHE,015,DZIBALCHEN,0404,01,B,00,2,7,119,309,4,313,3,112,0,11,1,58,109,4,3,1,2,1,0,0,0,8,313,313,412,4,,1,F,f3034ccc2fd138c563fa35db6d81307f40c9050693b210c9b10c154d8cc065f5,07/06/2021 08:12:00,07/06/2021 08:17:51,07/06/2021 08:20:05,CATD,ESCANER,ACTA PREP
040404C0100,040404C010007,04,CAMPECHE,015,DZIBALCHEN,0404,01,C,00,2,7,108,324,0,324,3,132,0,9,0,54,118,0,2,1,1,1,0,0,0,2,324,323,412,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,7c07174cb9fedc5dd235f0ef12854ac235f1557145458d589ce6272ad6ca8fb1,07/06/2021 07:24:00,07/06/2021 07:27:56,07/06/2021 07:40:05,CATD,ESCANER,ACTA PREP
040405B0100,040405B010007,04,CAMPECHE,015,DZIBALCHEN,0405,01,B,00,2,7,470,145,0,145,0,52,0,8,2,47,33,0,0,0,0,0,0,0,0,3,145,145,615,0,,1,F,2d04d7da8aee72fca8ce00666229da4f39efe9a8da9916e8bbb7c20a6b70c500,07/06/2021 07:53:00,07/06/2021 07:58:44,07/06/2021 08:20:05,CATD,ESCANER,ACTA PREP
040405B0100,040405B010007,04,CAMPECHE,016,UKUM,0405,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,
040406B0100,040406B010007,04,CAMPECHE,015,DZIBALCHEN,0406,01,B,00,2,7,297,325,0,325,2,99,1,4,1,132,79,1,0,3,0,0,0,0,0,3,325,325,602,0,,1,F,738b603f8be8456a71a981a7314cfc705129bd074323115a05a0fbc0b80139ae,07/06/2021 08:19:00,07/06/2021 08:24:03,07/06/2021 08:40:05,CATD,ESCANER,ACTA PREP
040407B0100,040407B010007,04,CAMPECHE,016,UKUM,0407,01,B,00,2,7,79,352,1,353,23,86,0,1,1,90,141,2,5,0,0,0,0,0,0,4,353,353,412,1,,1,F,15690d1a643055efb37a7c9d7466ceb2b0347641f56a8b48a723fc38774ca08f,07/06/2021 03:46:00,07/06/2021 03:53:12,07/06/2021 04:00:07,CATD,ESCANER,ACTA PREP
040407C0100,040407C010007,04,CAMPECHE,016,UKUM,0407,01,C,00,2,7,89,343,0,343,15,107,2,2,0,68,140,1,3,1,0,0,0,0,0,4,343,343,412,0,,1,F,5c18e9a6fc4c245e674a3b2c16f523b2c6ec88aa83610d1ff69d3f6394967e7c,07/06/2021 03:53:00,07/06/2021 03:57:25,07/06/2021 04:00:07,CATD,ESCANER,ACTA PREP
040408B0100,040408B010007,04,CAMPECHE,016,UKUM,0408,01,B,00,2,7,85,445,0,445,9,201,0,10,2,35,183,1,2,1,0,0,0,0,0,1,445,445,510,0,,1,F,f64795e6cc5b0d5dfc6076489065763a34e88739749a942e3ca9a5ac7b48ee51,07/06/2021 04:09:00,07/06/2021 04:26:56,,CATD,ESCANER,ACTA PREP
040409B0100,040409B010007,04,CAMPECHE,016,UKUM,0409,01,B,00,2,7,79,388,6,388,30,106,9,8,2,119,107,1,2,0,0,0,0,0,0,4,388,388,447,6,,1,F,48d536faa34ebcc5067892d67f8cc090da06f2a82d45833353804c224d7f8c25,07/06/2021 09:24:00,07/06/2021 09:30:23,07/06/2021 09:40:04,CATD,ESCANER,ACTA PREP
040409C0100,040409C010007,04,CAMPECHE,016,UKUM,0409,01,C,00,2,7,91,375,0,375,8,96,7,7,0,129,115,0,3,0,0,1,0,0,0,9,375,375,446,0,,1,F,c45aea3ad09416ef4e78a9ad309ea36394fe3962dc8c366b5795dde18bf2a13d,07/06/2021 09:52:00,07/06/2021 09:57:49,07/06/2021 10:00:06,CATD,ESCANER,ACTA PREP
040410B0100,040410B010007,04,CAMPECHE,016,UKUM,0410,01,B,00,2,7,98,444,1,0,36,131,6,26,1,140,93,3,3,0,0,0,0,0,0,6,445,445,523,1,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c2b4ecfeed314d0757f6e3b42fae0d6b39dfa0718f23d7f1808a30822ffd7a9b,07/06/2021 09:43:00,07/06/2021 09:59:16,,CATD,ESCANER,ACTA PREP
040410C0100,040410C010007,04,CAMPECHE,016,UKUM,0410,01,C,00,2,7,150,412,0,411,54,107,7,29,0,109,95,0,3,0,0,0,0,0,0,7,411,411,523,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,76934904211880b7eb57c3174b91774a4d9ec21a89456b4c751664493993a468,07/06/2021 05:11:00,07/06/2021 05:15:41,07/06/2021 05:20:05,CATD,ESCANER,ACTA PREP
040410C0200,040410C020007,04,CAMPECHE,016,UKUM,0410,02,C,00,2,7,73,429,6,429,22,113,8,23,0,144,119,0,0,0,0,0,0,0,0,0,0,429,522,6,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,4b6a6aa953f16ca65cfd75edcbcb6716d4ce406edb4c0a8339b46ecd2aae92e8,07/06/2021 04:58:00,07/06/2021 05:01:01,07/06/2021 05:20:05,CATD,ESCANER,ACTA PREP
040411B0100,040411B010007,04,CAMPECHE,016,UKUM,0411,01,B,00,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,EXCEDE LISTA NOMINAL,0,F,d367c1a68c6c254e0554b64b49645f7849eab9652f80b8f39ba2161c2069bd5a,07/06/2021 10:20:00,07/06/2021 10:25:45,07/06/2021 10:40:04,CATD,ESCANER,ACTA PREP
040411E0100,040411E010007,04,CAMPECHE,016,UKUM,0411,01,E,00,2,7,61,289,0,289,11,74,0,5,3,110,73,1,1,0,0,4,0,0,0,7,289,289,537,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,6b57a9dc72a2ac570a29e4b598a64a1ddc82ed3c7b9486533c1c99ee2920efff,07/06/2021 10:07:00,07/06/2021 10:20:44,,CATD,ESCANER,ACTA PREP
040412B0100,040412B010007,04,CAMPECHE,016,UKUM,0412,01,B,00,2,7,39,337,0,337,6,91,1,2,1,108,119,0,2,0,0,0,0,0,0,46,376,376,356,0,,1,F,1fd760dea5a5ddcfdbb2f82ab915019e6e695b9b87af8bf0b2807e87ebd0747e,07/06/2021 09:32:00,07/06/2021 09:36:46,07/06/2021 09:40:04,CATD,ESCANER,ACTA PREP
040417E0100,040417E010007,04,CAMPECHE,022,CONSTITUCION,0417,01,E,00,2,7,96,306,2,0,1,97,0,7,1,39,149,2,3,3,0,0,0,0,0,4,308,306,384,2,,1,F,ed8db144c0dbbdb6fe8ef21dd90fec745378a84830fa50e95ce083b1acc61c78,07/06/2021 00:06:00,07/06/2021 00:18:05,07/06/2021 00:40:06,CATD,ESCANER,ACTA PREP
040445B0100,040445B010007,04,CAMPECHE,017,TINUN,0445,01,B,00,2,7,109,410,0,410,16,141,2,0,0,83,152,0,0,0,6,1,0,0,0,9,410,410,499,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,2594a420e16f1c19d7512984e66f8ce9a5a3d1de59278508c658066ed8b75c64,07/06/2021 04:33:00,07/06/2021 04:44:18,,CATD,ESCANER,ACTA PREP
040445C0100,040445C010007,04,CAMPECHE,017,TINUN,0445,01,C,00,2,7,101,418,1,418,18,156,6,0,6,93,113,0,6,2,2,1,0,0,1,2,418,406,499,1,,1,F,a156fbd2394529102fb08273788e3c144e6a3a0835539ecd44ab783e2a58c2c5,07/06/2021 04:46:00,07/06/2021 04:52:42,07/06/2021 05:00:06,CATD,ESCANER,ACTA PREP
040446B0100,040446B010007,04,CAMPECHE,017,TINUN,0446,01,B,00,2,7,52,74,10,84,2,26,0,1,1,16,24,0,3,0,11,0,0,0,0,0,84,84,116,10,,1,F,3e08a3d20a213346403dc3466d9b363ec5a4635d708525d08ec9f79259ab8bf9,07/06/2021 01:54:00,07/06/2021 01:57:55,07/06/2021 02:00:07,CATD,ESCANER,ACTA PREP
040447B0100,040447B010007,04,CAMPECHE,017,TINUN,0447,01,B,00,2,7,54,393,0,393,13,138,1,5,0,65,143,0,0,0,1,3,0,0,1,23,393,393,427,0,,1,F,60e72c4daaa0158e48221d47d575069790285d78c4d73e7010341b905eeb807a,07/06/2021 04:13:00,07/06/2021 04:16:00,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040250B0100,040250B010007,04,CAMPECHE,009,SABANCUY,0250,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,692,,,,,,,,,,,
040250C0100,040250C010007,04,CAMPECHE,009,SABANCUY,0250,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,692,,,,,,,,,,,
040250C0200,040250C020007,04,CAMPECHE,009,SABANCUY,0250,02,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,692,,,,,,,,,,,
040251B0100,040251B010007,04,CAMPECHE,009,SABANCUY,0251,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,533,,,,,,,,,,,
040251C0100,040251C010007,04,CAMPECHE,009,SABANCUY,0251,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,532,,,,,,,,,,,
040252B0100,040252B010007,04,CAMPECHE,009,SABANCUY,0252,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,514,,,,,,,,,,,
040252C0100,040252C010007,04,CAMPECHE,009,SABANCUY,0252,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,513,,,,,,,,,,,
040253B0100,040253B010007,04,CAMPECHE,009,SABANCUY,0253,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,577,,,,,,,,,,,
040253C0100,040253C010007,04,CAMPECHE,009,SABANCUY,0253,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,576,,,,,,,,,,,
040253C0200,040253C020007,04,CAMPECHE,009,SABANCUY,0253,02,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,576,,,,,,,,,,,
040254B0100,040254B010007,04,CAMPECHE,009,SABANCUY,0254,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,683,,,,,,,,,,,
040255B0100,040255B010007,04,CAMPECHE,009,SABANCUY,0255,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,591,,,,,,,,,,,
040258B0100,040258B010007,04,CAMPECHE,009,SABANCUY,0258,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,711,,,,,,,,,,,
040258C0100,040258C010007,04,CAMPECHE,009,SABANCUY,0258,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,711,,,,,,,,,,,
040259B0100,040259B010007,04,CAMPECHE,009,SABANCUY,0259,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,692,,,,,,,,,,,
040259C0100,040259C010007,04,CAMPECHE,009,SABANCUY,0259,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,692,,,,,,,,,,,
040260B0100,040260B010007,04,CAMPECHE,009,SABANCUY,0260,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,378,,,,,,,,,,,
040260C0100,040260C010007,04,CAMPECHE,009,SABANCUY,0260,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,377,,,,,,,,,,,
040261B0100,040261B010007,04,CAMPECHE,009,SABANCUY,0261,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,633,,,,,,,,,,,
040261C0100,040261C010007,04,CAMPECHE,009,SABANCUY,0261,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,633,,,,,,,,,,,
040262B0100,040262B010007,04,CAMPECHE,009,SABANCUY,0262,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,740,,,,,,,,,,,
040262C0100,040262C010007,04,CAMPECHE,009,SABANCUY,0262,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,739,,,,,,,,,,,
040263B0100,040263B010007,04,CAMPECHE,007,ATASTA,0263,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,536,,,,,,,,,,,
040263C0100,040263C010007,04,CAMPECHE,007,ATASTA,0263,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,536,,,,,,,,,,,
040264B0100,040264B010007,04,CAMPECHE,007,ATASTA,0264,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,393,,,,,,,,,,,
040264E0100,040264E010007,04,CAMPECHE,007,ATASTA,0264,01,E,00,2,7,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,
040265B0100,040265B010007,04,CAMPECHE,007,ATASTA,0265,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,746,,,,,,,,,,,
040265C0100,040265C010007,04,CAMPECHE,007,ATASTA,0265,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,746,,,,,,,,,,,
040265C0200,040265C020007,04,CAMPECHE,007,ATASTA,0265,02,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,745,,,,,,,,,,,
040266B0100,040266B010007,04,CAMPECHE,007,ATASTA,0266,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,619,,,,,,,,,,,
040266C0100,040266C010007,04,CAMPECHE,007,ATASTA,0266,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,619,,,,,,,,,,,
040266C0200,040266C020007,04,CAMPECHE,007,ATASTA,0266,02,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,618,,,,,,,,,,,
040267B0100,040267B010007,04,CAMPECHE,007,ATASTA,0267,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,
