DIPUTACIONES LOCALES
07/06/2021 13:20 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
1200,976,3,976,81.3333,940,78.3333,2.1666,36,528596,327586,327475,61.9518

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,MOR,PES,RSP,FM,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
040079C0600,040079C060003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0079,06,C,00,1,3,315,372,6,362,25,59,3,1,13,141,109,7,2,1,1,0,0,0,0,0,362,362,665,6,,1,F,2e4a85d279a92946fe2d7c5c0a312c5d29e65dc11bc0850dc501d3ff312c2425,07/06/2021 03:58:00,07/06/2021 04:01:19,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040079C0700,040079C070003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0079,07,C,00,1,3,302,0,0,0,21,54,4,5,16,132,122,4,1,4,8,1,0,0,0,9,351,381,665,0,,1,F,742102fca31c258bdab501565d2e8ec4c4495ff176eb8d30529fef6879ed5b47,07/06/2021 04:05:00,07/06/2021 04:08:19,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040079E0100,040079E010003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0079,01,E,00,1,3,254,320,4,320,21,49,2,2,17,113,95,6,1,0,1,0,0,0,0,15,320,322,556,4,,1,F,0fa72c5cfff8fceb2879d96083b35da837554afd74bb3e817660feb96b025d73,07/06/2021 07:40:00,07/06/2021 07:42:45,07/06/2021 08:00:07,CATD,ESCANER,ACTA PREP
040079E0101,040079E010103,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0079,01,E,01,1,3,258,316,6,316,13,60,0,5,16,106,96,2,2,4,3,0,0,0,0,7,316,314,556,6,,1,F,a810afe96723cc1e1b4e52cf861277513692e3be818ae4272687ef1c91b99ba7,07/06/2021 08:00:00,07/06/2021 08:02:33,07/06/2021 08:20:05,CATD,ESCANER,ACTA PREP
040079E0102,040079E010203,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0079,01,E,02,1,3,238,310,0,310,16,72,1,2,13,96,96,3,1,1,5,4,0,0,0,0,310,310,555,0,,1,F,67325d8f4d7c4bd18b5236dd97db6db1bf5fb471dd9079a5b140dcc0e8662b87,07/06/2021 07:46:00,07/06/2021 07:47:56,07/06/2021 08:00:07,CATD,ESCANER,ACTA PREP
040080B0100,040080B010003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0080,01,B,00,1,3,110,317,4,0,18,74,4,2,7,87,111,3,2,6,2,1,0,0,0,4,321,321,412,4,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,21e8211d33efdd0211e27c6c7680282863fe44d09fda4e0d7cb1d537130a162e,07/06/2021 01:02:00,07/06/2021 01:09:22,,CATD,ESCANER,ACTA PREP
040080C0100,040080C010003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0080,01,C,00,1,3,148,284,0,284,9,73,2,5,6,67,90,0,6,8,7,1,0,0,0,10,284,284,412,0,,1,F,72ff028f8b4a4190bc085220a32def68cc9070ec0dc165d09090fc41c161d721,07/06/2021 01:05:00,07/06/2021 01:08:07,07/06/2021 01:20:06,CATD,ESCANER,ACTA PREP
040081B0100,040081B010003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,01,B,00,1,3,317,371,9,380,10,87,3,6,2,143,111,2,10,1,0,0,0,0,0,7,380,382,677,9,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,1962a52d7f7f3b3eaa411c36f9f0225f9ddcdd5c21368b4a9cacac1ab5dc4039,07/06/2021 05:20:00,07/06/2021 05:23:11,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040081C0100,040081C010003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,01,C,00,1,3,324,366,10,373,6,83,2,6,1,152,96,3,8,5,3,0,0,0,0,8,373,373,677,10,,1,F,23f5bb95d0a146e51f6a03e7cd485a079f893dc4c8d7035a926184f8983ddbe2,07/06/2021 04:05:00,07/06/2021 04:08:36,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040081C0200,040081C020003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,02,C,00,1,3,335,350,8,358,11,73,5,3,2,139,100,8,7,1,3,1,0,0,0,5,358,358,677,8,,1,F,122721837f0ecec66f52ed9d0d2bf611344bf87fd7efe0b06df56f66a2db47e1,07/06/2021 00:51:00,07/06/2021 00:56:05,07/06/2021 01:00:06,CATD,ESCANER,ACTA PREP
040081C0300,040081C030003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,03,C,00,1,3,344,349,4,353,8,99,1,4,7,110,100,4,5,1,6,1,0,0,0,7,353,353,677,4,,1,F,51e9f87d4f471a33a65d9931d90937bf01bcdd824d092d0e7a3dc9da7b9cbdf2,07/06/2021 00:13:00,07/06/2021 00:18:17,07/06/2021 00:40:06,CATD,ESCANER,ACTA PREP
040081C0400,040081C040003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,04,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,677,,,,,,,,,,,
040081C0500,040081C050003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,05,C,00,1,3,341,350,6,356,11,85,4,4,6,126,89,6,12,2,5,1,0,1,0,4,356,356,677,6,,1,F,8651e6a6cf2631c6d726bfa25647f33f24cdc97dfb07a8c6d6f6c44519c8246e,07/06/2021 04:00:00,07/06/2021 04:02:53,07/06/2021 04:20:04,CATD,ESCANER,ACTA PREP
040081C0600,040081C060003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,06,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,677,,TODOS ILEGIBLES O SIN DATO,0,F,971f32379c64a14f0d85be8ab14ca1f2b8edad17bbf11788a29b5f29a7c002e5,07/06/2021 04:51:00,07/06/2021 05:00:47,07/06/2021 05:20:05,CATD,ESCANER,ACTA PREP
040081C0700,040081C070003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,07,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,677,,TODOS ILEGIBLES O SIN DATO,0,F,0cf412a87742b5363a34931a56055d10c359d0c5e0dc3dde2dba57230c469126,07/06/2021 04:25:00,07/06/2021 04:31:22,07/06/2021 04:40:06,CATD,ESCANER,ACTA PREP
040081C0800,040081C080003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,08,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,676,,,,,,,,,,,
040081C0900,040081C090003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,09,C,00,1,3,343,345,8,347,7,67,5,3,7,125,105,6,5,2,3,1,0,1,0,10,347,347,676,8,,1,F,ee33f49c03af7e644b96a6e43070c2172ceb87343feeb670285c528c0a82100b,07/06/2021 05:01:00,07/06/2021 05:04:56,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040081E0100,040081E010003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,01,E,00,1,3,,,,,,,,,,,,,,,,,,,,,,,675,,,,,,,,,,,
040081E0101,040081E010103,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,01,E,01,1,3,334,353,7,0,7,73,2,8,4,145,107,5,1,1,0,0,0,0,0,6,359,359,675,7,,1,F,f920add637e5bd80ad0348f5acfc5b9487fe9fb0b9d41c18bd2ba118ae969876,07/06/2021 03:07:00,07/06/2021 03:10:28,07/06/2021 03:20:05,CATD,ESCANER,ACTA PREP
040081E0102,040081E010203,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,01,E,02,1,3,359,324,12,336,5,67,2,8,7,129,104,4,2,2,3,0,0,0,0,3,336,336,675,12,,1,F,4fb1ed2218517a6dff5b59a549b66633071094552e63679ffeb208ccfa153fe1,07/06/2021 02:59:00,07/06/2021 03:01:35,07/06/2021 03:20:05,CATD,ESCANER,ACTA PREP
040081E0103,040081E010303,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,01,E,03,1,3,359,356,325,334,9,97,5,2,9,102,97,4,2,1,1,0,0,0,0,3,334,332,675,325,,1,F,7ca0202aeae95095526956bad71aef654d44e3701ad7f2c9600f4439c6901565,07/06/2021 03:49:00,07/06/2021 04:17:50,,CATD,ESCANER,ACTA PREP
040081E0104,040081E010403,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,01,E,04,1,3,,,,,,,,,,,,,,,,,,,,,,,675,,,,,,,,,,,
040081E0105,040081E010503,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,01,E,05,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,TODOS ILEGIBLES O SIN DATO,0,F,f0d9b674db560aef2cf4cae4668e95d8d94b2819e5da1502abf3266205532ddb,07/06/2021 05:27:00,07/06/2021 05:37:12,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040081E0106,040081E010603,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,01,E,06,1,3,,,,,,,,,,,,,,,,,,,,,,,675,,,,,,,,,,,
040081E0107,040081E010703,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,01,E,07,1,3,319,376,11,376,5,93,1,6,8,129,117,8,2,5,0,0,0,0,0,2,376,376,675,11,,1,F,d263f6e0cc7918953c12f6f6cdf6fa00329b3a09fe08d403ae2c4519c59aef8c,07/06/2021 05:57:00,07/06/2021 06:01:21,07/06/2021 06:20:04,CATD,ESCANER,ACTA PREP
040081E0108,040081E010803,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0081,01,E,08,1,3,,,,,,,,,,,,,,,,,,,,,,,674,,,,,,,,,,,
040082B0100,040082B010003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0082,01,B,00,1,3,260,366,5,367,11,93,4,2,13,104,112,1,5,4,3,0,0,0,0,15,367,367,607,5,,1,F,609660be25c57dab96d74135ffa21cc87edf7f7521776ac0348c10ba7013d70b,07/06/2021 05:56:00,07/06/2021 05:58:00,07/06/2021 06:20:04,CATD,ESCANER,ACTA PREP
040082C0100,040082C010003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0082,01,C,00,1,3,213,408,6,414,12,108,0,1,14,130,128,3,1,1,3,0,0,0,1,12,414,414,607,6,,1,F,62f02961af0c331b2ddfcac6061fab8b367040abf4ead18625a7208cfa556432,07/06/2021 05:44:00,07/06/2021 05:46:25,07/06/2021 06:00:06,CATD,ESCANER,ACTA PREP
040083B0100,040083B010003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0083,01,B,00,1,3,348,386,2,388,24,83,2,2,9,129,113,0,2,10,6,1,0,0,0,7,388,388,716,2,,1,F,f861b5c674df3db8c48c36b72e9b901e8cc8435732ecfd9bdeabf3c29687c1ee,07/06/2021 08:11:00,07/06/2021 08:13:01,07/06/2021 08:20:05,CATD,ESCANER,ACTA PREP
040083C0100,040083C010003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0083,01,C,00,1,3,334,398,3,401,17,90,2,3,9,140,112,5,1,5,6,3,0,0,1,7,401,401,716,3,,1,F,4aa1ab4311840974aeff95dfd87188a36d992060639104f5cf1423e9e58cd0cf,07/06/2021 08:25:00,07/06/2021 08:28:11,07/06/2021 08:40:05,CATD,ESCANER,ACTA PREP
040083C0200,040083C020003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0083,02,C,00,1,3,343,390,3,393,19,75,4,4,23,146,103,2,6,3,4,0,0,0,0,4,393,393,716,3,,1,F,83cb7df2fb9c8563b5cd7b2dd7cee6d7acc85354711b64b9957fb8c19335bf03,07/06/2021 06:53:00,07/06/2021 06:55:29,07/06/2021 07:00:07,CATD,ESCANER,ACTA PREP
040083C0300,040083C030003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0083,03,C,00,1,3,333,333,4,397,12,84,5,6,12,116,139,0,9,4,1,0,0,0,0,10,397,398,716,4,,1,F,85bd6d06a9f23f53a49b41ffd60aff15c6778ac9206b75acf3b976db84894707,07/06/2021 08:19:00,07/06/2021 08:30:48,,CATD,ESCANER,ACTA PREP
040083C0400,040083C040003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0083,04,C,00,1,3,337,386,12,398,16,98,5,3,8,125,114,2,0,5,5,4,0,0,0,13,398,398,716,12,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,4e7dc9bdc5e1135f7bf165b9efeb4251d89d6b082b76fdbf91f4771d7d6f7d7c,07/06/2021 08:09:00,07/06/2021 08:13:34,07/06/2021 08:20:05,CATD,ESCANER,ACTA PREP
040083C0500,040083C050003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0083,05,C,00,1,3,347,382,7,389,30,77,0,9,10,118,117,4,1,2,12,0,0,0,0,9,389,389,716,7,,1,F,3cfb05d6b3751e8fc47eb8ab4ef224bf6631298b0ba1038555754f5309245169,07/06/2021 08:03:00,07/06/2021 08:06:37,07/06/2021 08:20:05,CATD,ESCANER,ACTA PREP
040083C0600,040083C060003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0083,06,C,00,1,3,342,389,3,0,25,82,3,2,18,117,117,2,7,3,7,1,0,0,0,8,392,392,715,3,,1,F,4c8d86fab3d26140c6d6298dc4a21d0bc5bcf8fd6de35b170354c998c27a87de,07/06/2021 07:54:00,07/06/2021 07:56:18,07/06/2021 08:00:07,CATD,ESCANER,ACTA PREP
040084B0100,040084B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0084,01,B,00,1,3,174,305,7,307,5,99,2,2,2,108,76,2,1,0,3,2,0,0,1,6,307,309,463,7,,1,F,ed64c92e4f0da57eb7a0311e3366af8a4e533177ea39c166321f86b83469626c,06/06/2021 23:27:00,06/06/2021 23:49:08,,CATD,ESCANER,ACTA PREP
040084C0100,040084C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0084,01,C,00,1,3,178,303,7,303,1,89,5,5,5,108,75,1,2,0,8,0,0,0,0,4,303,303,463,7,,1,F,12af59d5dc43a4b0e4caac1c208fe01ce018b02534e820627329a1b52f5f5aea,07/06/2021 01:14:00,07/06/2021 01:24:51,07/06/2021 01:40:05,CATD,ESCANER,ACTA PREP
040085B0100,040085B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0085,01,B,00,1,3,239,341,2,313,4,73,2,10,5,136,100,3,1,0,0,1,0,0,1,7,343,343,562,2,,1,F,cf9408d795632f1c954dd0bc2f346faadfc4f9c29b815a4df3de44e16a04aaf5,07/06/2021 03:27:00,07/06/2021 03:34:27,07/06/2021 03:40:06,CATD,ESCANER,ACTA PREP
040085C0100,040085C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0085,01,C,00,1,3,233,347,2,349,10,78,0,5,3,148,85,2,1,1,2,1,0,0,1,12,349,349,562,2,,1,F,2f06dc1b1b5cd64dbad11862a7314b3acbf51d069eb5f228ba09835f32807137,07/06/2021 05:49:00,07/06/2021 05:52:40,07/06/2021 06:00:06,CATD,ESCANER,ACTA PREP
040086B0100,040086B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0086,01,B,00,1,3,139,416,4,413,6,113,2,4,9,149,115,4,1,3,3,0,0,0,0,4,413,413,536,4,,1,F,eb4f0aef08dc3d044be9104373be6442960457512a8a4ab913bee7b95f2e0d37,07/06/2021 06:46:00,07/06/2021 06:49:49,07/06/2021 07:00:07,CATD,ESCANER,ACTA PREP
040086C0100,040086C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0086,01,C,00,1,3,129,425,2,431,12,92,1,1,11,166,128,3,5,2,2,0,0,0,0,8,431,431,536,2,,1,F,343b357aeb59edeb1b8cedb15595600a39515c48e2dbb2daaf45d861abe7b5e8,07/06/2021 06:10:00,07/06/2021 06:12:23,07/06/2021 06:20:04,CATD,ESCANER,ACTA PREP
040087B0100,040087B010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0087,01,B,00,1,3,129,357,5,357,18,119,3,6,2,95,99,2,3,1,5,0,0,0,0,4,357,357,466,5,,1,F,951b0a7d220b31ef0f33ede409ea113f87b996ec014b77bca25e331e4458f016,07/06/2021 00:00:00,07/06/2021 00:10:11,07/06/2021 00:20:06,CATD,ESCANER,ACTA PREP
040087C0100,040087C010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0087,01,C,00,1,3,143,336,6,339,15,103,8,3,4,82,99,2,2,5,4,2,0,1,0,9,334,339,465,6,,1,F,badfee8a9fceded4f4d842a4cc64bc3767017bbfcfae800e0bc8aab7dad946e0,07/06/2021 00:08:00,07/06/2021 00:25:20,,CATD,ESCANER,ACTA PREP
040088B0100,040088B010003,04,CAMPECHE,006,006. SAN FRANCISCO DE CAMPECHE,0088,01,B,00,1,3,186,458,8,464,30,206,7,4,15,84,96,1,1,2,5,0,0,0,0,13,464,464,630,8,,1,F,b3c687b938eb4a1d505445fcaa065be9677508fd403ee5c191e34796a75d53a2,07/06/2021 02:37:00,07/06/2021 02:44:40,07/06/2021 03:00:08,CATD,ESCANER,ACTA PREP
040089B0100,040089B010003,04,CAMPECHE,006,006. SAN FRANCISCO DE CAMPECHE,0089,01,B,00,1,3,129,388,6,387,0,0,0,2,8,53,86,6,2,3,224,0,0,0,1,2,387,387,496,6,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,9ac28fa8488af5616da805194dc4c050c5b729c5a56f352338542e907a136af6,07/06/2021 03:39:00,07/06/2021 03:43:16,07/06/2021 04:00:06,CATD,ESCANER,ACTA PREP
040089C0100,040089C010003,04,CAMPECHE,006,006. SAN FRANCISCO DE CAMPECHE,0089,01,C,00,1,3,136,380,0,380,20,161,3,2,15,62,86,1,2,2,13,4,0,0,3,6,380,380,496,0,,1,F,71d4e37ddc70ff896f960afb6bb16f2aefc59e8c28d8a7962639c3f50ed2ef5b,07/06/2021 03:03:00,07/06/2021 03:08:16,07/06/2021 03:20:05,CATD,ESCANER,ACTA PREP
040090B0100,040090B010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0090,01,B,00,1,3,221,401,6,407,0,0,0,4,7,110,135,4,3,4,134,0,0,0,0,6,407,407,605,6,,1,F,80551b989908b049bb524ba43ae69dc9bd739d50893841e83fb047bb2a0932c0,07/06/2021 05:21:00,07/06/2021 05:25:02,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040090C0100,040090C010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0090,01,C,00,1,3,251,375,1,376,21,100,3,2,13,93,124,1,2,4,8,0,0,0,0,5,376,376,605,1,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,db25207ebe0421b3e4bfb42ac4499dfa48d8cab7c916ec7f4727c59b5eff435b,07/06/2021 00:17:00,07/06/2021 00:20:17,07/06/2021 00:40:06,CATD,ESCANER,ACTA PREP
040090C0200,040090C020003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0090,02,C,00,1,3,206,413,11,407,19,116,2,4,6,109,143,4,3,0,0,1,0,0,0,211,618,618,604,11,,1,F,a78696241bb56895d1321a2c96fc8d6b70c7577f0940a119fc788caaa0a9453b,07/06/2021 00:55:00,07/06/2021 01:03:16,07/06/2021 01:20:06,CATD,ESCANER,ACTA PREP
040091B0100,040091B010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0091,01,B,00,1,3,283,331,5,334,10,80,3,4,7,90,113,5,0,6,3,1,1,0,0,11,334,334,597,5,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,fc94279259cf7406472bb6c040375a4793f3f1b4065469dbf3287ef767affe09,07/06/2021 06:08:00,07/06/2021 06:13:02,07/06/2021 06:20:04,CATD,ESCANER,ACTA PREP
040091C0100,040091C010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0091,01,C,00,1,3,344,344,7,347,11,88,4,2,3,101,114,4,4,4,3,0,0,0,1,6,345,345,596,7,,1,F,02e36c217e2cef2fe4c27404bfbd4d4180a312f895383f8274fafef3ca514a09,07/06/2021 01:33:00,07/06/2021 01:39:14,07/06/2021 02:00:07,CATD,ESCANER,ACTA PREP
040091C0200,040091C020003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0091,02,C,00,1,3,243,364,9,0,8,107,4,8,7,89,132,1,2,4,3,0,0,0,0,6,371,371,596,9,,1,F,fb736a029bf6899ba363ebe29bd5277c2f7769f7cd05e1121e9f0fb620646122,07/06/2021 01:20:00,07/06/2021 01:24:33,07/06/2021 01:40:05,CATD,ESCANER,ACTA PREP
040092B0100,040092B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0092,01,B,00,1,3,187,440,5,0,23,200,6,2,10,104,78,2,1,1,4,0,0,0,0,12,442,443,612,5,,1,F,933de2bd7801f049f81ca127a9cb0855c859ec2dd7121bd27a056152908cfe0c,07/06/2021 06:40:00,07/06/2021 06:43:25,07/06/2021 07:00:07,CATD,ESCANER,ACTA PREP
040092C0100,040092C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0092,01,C,00,1,3,176,450,6,455,22,187,11,1,6,124,81,0,5,2,6,2,0,0,1,7,155,455,611,6,,1,F,3727ad2581c667285d970e9547bf93df7d2cdce5abae2c99c660f418cffe186e,07/06/2021 04:24:00,07/06/2021 04:32:02,,CATD,ESCANER,ACTA PREP
040092S0100,040092S010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0092,01,S,00,1,3,547,29,0,30,3,3,2,0,0,8,13,0,0,0,0,0,0,0,0,1,30,30,0,0,,1,F,e9cd1d31412f2774350f303bc37dfcc54fac3e71535e085568d32d087d1a0b5b,07/06/2021 05:25:00,07/06/2021 05:29:21,07/06/2021 05:40:05,CATD,ESCANER,ACTA PREP
040093B0100,040093B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0093,01,B,00,1,3,149,435,5,2,22,153,4,4,11,114,107,3,4,5,6,0,0,1,0,5,439,439,569,5,,1,F,6978645e9cfd26e47471343239ffbf9dc9b9645ae57d35a49977127c47dd2d18,07/06/2021 02:47:00,07/06/2021 02:53:15,07/06/2021 03:00:08,CATD,ESCANER,ACTA PREP
040093C0100,040093C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0093,01,C,00,1,3,148,436,10,439,26,152,3,2,13,136,93,1,5,1,3,0,0,0,0,4,439,439,568,10,,1,F,0e39b522dbda270ea9c1f548941a7ff9bf657bc21ef5e3f9325c318d7b5f414d,06/06/2021 23:24:00,06/06/2021 23:40:10,07/06/2021 00:00:06,CATD,ESCANER,ACTA PREP
040094B0100,040094B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0094,01,B,00,1,3,231,457,2,459,16,123,0,3,12,149,133,4,2,3,3,2,0,0,0,9,459,459,670,2,,1,F,e2bc828378e3c0081b20479fde293756692a2ed41c9c7eede28bf7d8318bfafa,07/06/2021 06:36:00,07/06/2021 06:40:18,07/06/2021 07:00:07,CATD,ESCANER,ACTA PREP
040094C0100,040094C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0094,01,C,00,1,3,257,429,9,433,13,97,4,4,9,169,118,3,2,0,3,0,0,0,0,11,433,433,670,9,,1,F,cb035b0ef9c48ad3aba4a1eca85e1e9ee99f5f2bc548e5a35c2186d969eca856,07/06/2021 06:06:00,07/06/2021 06:09:41,07/06/2021 06:20:04,CATD,ESCANER,ACTA PREP
040095B0100,040095B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0095,01,B,00,1,3,242,301,5,306,5,57,3,8,4,135,77,4,1,3,2,1,0,0,1,5,306,306,528,5,,1,F,4b46b604a137dc9721514416f872c19933ba7dd3a8a79936b792b00575519bf1,07/06/2021 05:28:00,07/06/2021 05:41:24,,CATD,ESCANER,ACTA PREP
040095C0100,040095C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0095,01,C,00,1,3,255,293,1,292,8,57,2,3,2,113,90,1,4,4,1,0,0,0,0,9,0,294,527,1,,1,F,7ea0a39507cd9f7de659ec707f66fb66fb6415eb5f2c995cc3e841803bea504e,07/06/2021 03:05:00,07/06/2021 03:28:56,,CATD,ESCANER,ACTA PREP
040095C0200,040095C020003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0095,02,C,00,1,3,253,292,0,294,7,69,5,3,4,133,63,0,2,2,0,0,0,0,0,6,294,294,527,0,,1,F,a3032073ed6ecbc655ee81f58887fbdacb656a1228a8c0ba5acea16c889aad49,07/06/2021 05:53:00,07/06/2021 05:59:59,07/06/2021 06:20:04,CATD,ESCANER,ACTA PREP
040096B0100,040096B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0096,01,B,00,1,3,223,376,3,379,4,87,6,1,3,158,91,1,1,1,4,3,0,0,0,16,377,376,580,3,,1,F,376b096fafb763da2113e5618b3e972da52728a68d88269dddb7edf695d9b64e,07/06/2021 06:56:00,07/06/2021 06:59:57,07/06/2021 07:20:05,CATD,ESCANER,ACTA PREP
040096C0100,040096C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0096,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,580,,,,,,,,,,,
040097B0100,040097B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0097,01,B,00,1,3,268,327,7,331,6,62,1,6,6,147,74,3,0,1,5,2,0,0,0,18,331,331,582,7,,1,F,c5b77fb13bdc34c1ee13ece71991f21f479030a33d3ebdd5ffa7f295c981b93e,07/06/2021 06:20:00,07/06/2021 06:24:50,07/06/2021 06:40:05,CATD,ESCANER,ACTA PREP
