JUNTAS
06/06/2021 22:40 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
271,0,0,0,0,0,0,0,0,0,0,0,0

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,MOR,PES,RSP,FM,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
040160B0100,040160B010007,04,CAMPECHE,005,BECAL,0160,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,417,,,,,,,,,,,
040160C0100,040160C010007,04,CAMPECHE,005,BECAL,0160,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,417,,,,,,,,,,,
040161B0100,040161B010007,04,CAMPECHE,005,BECAL,0161,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,,
040161C0100,040161C010007,04,CAMPECHE,005,BECAL,0161,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,406,,,,,,,,,,,
040162B0100,040162B010007,04,CAMPECHE,005,BECAL,0162,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,521,,,,,,,,,,,
040162C0100,040162C010007,04,CAMPECHE,005,BECAL,0162,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,521,,,,,,,,,,,
040163B0100,040163B010007,04,CAMPECHE,005,BECAL,0163,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,415,,,,,,,,,,,
040163C0100,040163C010007,04,CAMPECHE,005,BECAL,0163,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,414,,,,,,,,,,,
040164B0100,040164B010007,04,CAMPECHE,005,BECAL,0164,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,447,,,,,,,,,,,
040164C0100,040164C010007,04,CAMPECHE,005,BECAL,0164,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,447,,,,,,,,,,,
