DIPUTACIONES LOCALES
06/06/2021 23:20 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
1200,19,0,19,1.5833,19,1.5833,0,0,6302,4436,4436,70.3903

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,MOR,PES,RSP,FM,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
040004E0102,040004E010203,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0004,01,E,02,1,3,,,,,,,,,,,,,,,,,,,,,,,703,,,,,,,,,,,
040004E0103,040004E010303,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0004,01,E,03,1,3,,,,,,,,,,,,,,,,,,,,,,,702,,,,,,,,,,,
040004E0104,040004E010403,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0004,01,E,04,1,3,,,,,,,,,,,,,,,,,,,,,,,702,,,,,,,,,,,
040004E0200,040004E020003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0004,02,E,00,1,3,,,,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,
040004E0201,040004E020103,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0004,02,E,01,1,3,,,,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,
040004E0202,040004E020203,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0004,02,E,02,1,3,,,,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,
040004E0203,040004E020303,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0004,02,E,03,1,3,,,,,,,,,,,,,,,,,,,,,,,719,,,,,,,,,,,
040004E0204,040004E020403,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0004,02,E,04,1,3,,,,,,,,,,,,,,,,,,,,,,,719,,,,,,,,,,,
040005B0100,040005B010003,04,CAMPECHE,007,007. TENABO,0005,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,523,,,,,,,,,,,
040005C0100,040005C010003,04,CAMPECHE,007,007. TENABO,0005,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,523,,,,,,,,,,,
040006B0100,040006B010003,04,CAMPECHE,007,007. TENABO,0006,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,516,,,,,,,,,,,
040006C0100,040006C010003,04,CAMPECHE,007,007. TENABO,0006,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,515,,,,,,,,,,,
040007B0100,040007B010003,04,CAMPECHE,007,007. TENABO,0007,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,489,,,,,,,,,,,
040007C0100,040007C010003,04,CAMPECHE,007,007. TENABO,0007,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,489,,,,,,,,,,,
040008B0100,040008B010003,04,CAMPECHE,007,007. TENABO,0008,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,381,,,,,,,,,,,
040008C0100,040008C010003,04,CAMPECHE,007,007. TENABO,0008,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,381,,,,,,,,,,,
040009B0100,040009B010003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0009,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,677,,,,,,,,,,,
040009C0100,040009C010003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0009,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,677,,,,,,,,,,,
040009C0200,040009C020003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0009,02,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,677,,,,,,,,,,,
040009C0300,040009C030003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0009,03,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,677,,,,,,,,,,,
040009C0400,040009C040003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0009,04,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,677,,,,,,,,,,,
040009C0500,040009C050003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0009,05,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,676,,,,,,,,,,,
040009C0600,040009C060003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0009,06,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,676,,,,,,,,,,,
040010B0100,040010B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0010,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,528,,,,,,,,,,,
040010C0100,040010C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0010,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,528,,,,,,,,,,,
040011B0100,040011B010003,04,CAMPECHE,007,007. TENABO,0011,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,457,,,,,,,,,,,
040011C0100,040011C010003,04,CAMPECHE,007,007. TENABO,0011,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,456,,,,,,,,,,,
040012B0100,040012B010003,04,CAMPECHE,007,007. TENABO,0012,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,
040012C0100,040012C010003,04,CAMPECHE,007,007. TENABO,0012,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,
040012C0200,040012C020003,04,CAMPECHE,007,007. TENABO,0012,02,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,509,,,,,,,,,,,
040012S0100,040012S010003,04,CAMPECHE,007,007. TENABO,0012,01,S,00,1,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
040013B0100,040013B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0013,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,625,,,,,,,,,,,
040013C0100,040013C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0013,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,625,,,,,,,,,,,
040014B0100,040014B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0014,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,544,,,,,,,,,,,
040014C0100,040014C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0014,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,544,,,,,,,,,,,
040015B0100,040015B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0015,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,576,,,,,,,,,,,
040015C0100,040015C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0015,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,576,,,,,,,,,,,
040016B0100,040016B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0016,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,599,,,,,,,,,,,
040016C0100,040016C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0016,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,599,,,,,,,,,,,
040017B0100,040017B010003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,01,B,00,2,3,,,,,,,,,,,,,,,,,,,,,,,701,,,,,,,,,,,
040017C0100,040017C010003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,01,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,701,,,,,,,,,,,
040017C0200,040017C020003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,02,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,701,,,,,,,,,,,
040017C0300,040017C030003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,03,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,
040017C0400,040017C040003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,04,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,
040017C0500,040017C050003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,05,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,
040017C0600,040017C060003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,06,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,
040017C0700,040017C070003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,07,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,
040018B0100,040018B010003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0018,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,646,,,,,,,,,,,
040019B0100,040019B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0019,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,551,,,,,,,,,,,
040019C0100,040019C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0019,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,551,,,,,,,,,,,
040020B0100,040020B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0020,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,573,,,,,,,,,,,
040020C0100,040020C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0020,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,573,,,,,,,,,,,
040021B0100,040021B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0021,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,546,,,,,,,,,,,
040021C0100,040021C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0021,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,546,,,,,,,,,,,
040021C0200,040021C020003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0021,02,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,545,,,,,,,,,,,
040022B0100,040022B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0022,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,470,,,,,,,,,,,
040022C0100,040022C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0022,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,469,,,,,,,,,,,
040023B0100,040023B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0023,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,466,,,,,,,,,,,
040023C0100,040023C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0023,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,465,,,,,,,,,,,
040024B0100,040024B010003,04,CAMPECHE,007,007. TENABO,0024,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,558,,,,,,,,,,,
040024C0100,040024C010003,04,CAMPECHE,007,007. TENABO,0024,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,557,,,,,,,,,,,
040025B0100,040025B010003,04,CAMPECHE,007,007. TENABO,0025,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,597,,,,,,,,,,,
040026B0100,040026B010003,04,CAMPECHE,007,007. TENABO,0026,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,547,,,,,,,,,,,
040026C0100,040026C010003,04,CAMPECHE,007,007. TENABO,0026,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,547,,,,,,,,,,,
040027B0100,040027B010003,04,CAMPECHE,007,007. TENABO,0027,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,532,,,,,,,,,,,
040027C0100,040027C010003,04,CAMPECHE,007,007. TENABO,0027,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,531,,,,,,,,,,,
040028B0100,040028B010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0028,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,586,,,,,,,,,,,
040029B0100,040029B010003,04,CAMPECHE,007,007. TENABO,0029,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,,
040029C0100,040029C010003,04,CAMPECHE,007,007. TENABO,0029,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,424,,,,,,,,,,,
040030B0100,040030B010003,04,CAMPECHE,007,007. TENABO,0030,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,384,,,,,,,,,,,
040030C0100,040030C010003,04,CAMPECHE,007,007. TENABO,0030,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,383,,,,,,,,,,,
040031B0100,040031B010003,04,CAMPECHE,007,007. TENABO,0031,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,722,,,,,,,,,,,
040032B0100,040032B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0032,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,398,,,,,,,,,,,
040032C0100,040032C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0032,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,397,,,,,,,,,,,
040033B0100,040033B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0033,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,477,,,,,,,,,,,
040033C0100,040033C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0033,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,477,,,,,,,,,,,
040034B0100,040034B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0034,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,668,,,,,,,,,,,
040034C0100,040034C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0034,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,668,,,,,,,,,,,
040035B0100,040035B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0035,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,491,,,,,,,,,,,
040035C0100,040035C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0035,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,491,,,,,,,,,,,
040036B0100,040036B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0036,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,596,,,,,,,,,,,
040036C0100,040036C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0036,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,596,,,,,,,,,,,
040037B0100,040037B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0037,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,461,,,,,,,,,,,
040037C0100,040037C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0037,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,461,,,,,,,,,,,
040038B0100,040038B010003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0038,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,749,,,,,,,,,,,
040039B0100,040039B010003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0039,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,707,,,,,,,,,,,
040039C0100,040039C010003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0039,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,706,,,,,,,,,,,
040039C0200,040039C020003,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0039,02,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,706,,,,,,,,,,,
040040B0100,040040B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0040,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,749,,,,,,,,,,,
040041B0100,040041B010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0041,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,394,,,,,,,,,,,
040041C0100,040041C010003,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0041,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,394,,,,,,,,,,,
040042B0100,040042B010003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0042,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,556,,,,,,,,,,,
040042C0100,040042C010003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0042,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,555,,,,,,,,,,,
040043B0100,040043B010003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0043,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,491,,,,,,,,,,,
040043C0100,040043C010003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0043,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,491,,,,,,,,,,,
040044B0100,040044B010003,04,CAMPECHE,007,007. TENABO,0044,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,410,,,,,,,,,,,
040044C0100,040044C010003,04,CAMPECHE,007,007. TENABO,0044,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,409,,,,,,,,,,,
040045B0100,040045B010003,04,CAMPECHE,007,007. TENABO,0045,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,385,,,,,,,,,,,
040045C0100,040045C010003,04,CAMPECHE,007,007. TENABO,0045,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,384,,,,,,,,,,,
040046B0100,040046B010003,04,CAMPECHE,007,007. TENABO,0046,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,504,,,,,,,,,,,
040046C0100,040046C010003,04,CAMPECHE,007,007. TENABO,0046,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,504,,,,,,,,,,,
040047B0100,040047B010003,04,CAMPECHE,007,007. TENABO,0047,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,456,,,,,,,,,,,
040047C0100,040047C010003,04,CAMPECHE,007,007. TENABO,0047,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,456,,,,,,,,,,,
040048B0100,040048B010003,04,CAMPECHE,007,007. TENABO,0048,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,487,,,,,,,,,,,
040048C0100,040048C010003,04,CAMPECHE,007,007. TENABO,0048,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,487,,,,,,,,,,,
040049B0100,040049B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0049,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,573,,,,,,,,,,,
040049C0100,040049C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0049,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,572,,,,,,,,,,,
040050B0100,040050B010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0050,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,,,,,
040051B0100,040051B010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0051,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,
040051C0100,040051C010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0051,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,499,,,,,,,,,,,
040051S0100,040051S010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0051,01,S,00,1,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
040052B0100,040052B010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0052,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,675,,,,,,,,,,,
040053B0100,040053B010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0053,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,518,,,,,,,,,,,
040053C0100,040053C010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0053,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,517,,,,,,,,,,,
040054B0100,040054B010003,04,CAMPECHE,006,006. SAN FRANCISCO DE CAMPECHE,0054,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,410,,,,,,,,,,,
040054C0100,040054C010003,04,CAMPECHE,006,006. SAN FRANCISCO DE CAMPECHE,0054,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,410,,,,,,,,,,,
040055B0100,040055B010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0055,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,666,,,,,,,,,,,
040055C0100,040055C010003,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0055,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,666,,,,,,,,,,,
040056B0100,040056B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0056,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,464,,,,,,,,,,,
040056C0100,040056C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0056,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,463,,,,,,,,,,,
040057B0100,040057B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0057,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,552,,,,,,,,,,,
040057C0100,040057C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0057,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,551,,,,,,,,,,,
040058B0100,040058B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0058,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,563,,,,,,,,,,,
040058C0100,040058C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0058,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,563,,,,,,,,,,,
040059B0100,040059B010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0059,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,553,,,,,,,,,,,
040059C0100,040059C010003,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0059,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,553,,,,,,,,,,,
040060B0100,040060B010003,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0060,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,485,,,,,,,,,,,
